Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*Top,CO*Bridge,CO*Hollow,CO*Total
0.0,18,6,0,0,0,0,0,0
0.16223322827875133,18,6,0,0,0,0,0,0
0.2589976933841305,18,6,0,0,0,0,0,0
0.3408324530030248,18,6,0,0,0,0,0,0
0.4607565679962432,18,6,0,0,0,1,0,1
0.6195068293498279,18,6,0,0,0,1,0,1
0.7564306078135865,18,6,0,0,0,1,0,1
0.9416754939822034,18,6,0,0,0,1,1,2
1.0968033039975442,18,6,0,0,0,1,1,2
1.150837067262492,19,5,0,0,0,1,1,2
1.1608261802666142,19,5,0,0,0,1,1,2
1.165028006663634,19,5,0,0,0,1,1,2
1.1651194105183822,19,5,0,0,0,1,1,2
1.165237695940011,19,5,0,0,0,1,1,2
1.1654514539881238,19,5,0,0,0,1,1,2
1.165546628688461,19,5,0,0,0,1,1,2
1.1656375052572319,19,5,0,0,0,1,1,2
1.1657094867249018,19,5,0,0,0,1,1,2
1.1657861931675833,19,5,0,0,0,1,1,2
1.1658735587427274,19,5,0,0,0,1,1,2
1.1659478813755573,19,5,0,0,0,1,1,2
1.1660338787205133,19,5,0,0,0,1,1,2
1.1661351127458064,19,5,0,0,0,1,1,2
1.1664937671824647,19,5,0,0,0,1,1,2
1.166607252540109,19,5,0,0,0,1,1,2
1.1667091148444348,19,5,0,0,0,1,1,2
1.1667863135229268,19,5,0,0,0,1,1,2
1.166877394805183,19,5,0,0,0,1,1,2
1.1669726854995945,19,5,0,0,0,1,1,2
1.1670343040212665,19,5,0,0,0,1,1,2
1.1671044914701114,19,5,0,0,0,1,1,2
1.1671662141986672,19,5,0,0,0,1,1,2
1.167248958775917,19,5,0,0,0,1,1,2
1.1673441696868734,19,5,0,0,0,1,1,2
1.1674345053421327,19,5,0,0,0,1,1,2
1.1675067640167374,19,5,0,0,0,1,1,2
1.1675667309613342,19,5,0,0,0,1,1,2
1.1676456096703487,19,5,0,0,0,1,1,2
1.1677551279640157,19,5,0,0,0,1,1,2
1.1678398691813137,19,5,0,0,0,1,1,2
1.1680336608991517,19,5,0,0,0,1,1,2
1.168125550547274,19,5,0,0,0,1,1,2
1.1682188450710087,19,5,0,0,0,1,1,2
1.168299783929038,19,5,0,0,0,1,1,2
1.168396222850755,19,5,0,0,0,1,1,2
1.1684818025948345,19,5,0,0,0,1,1,2
1.1685767697108675,19,5,0,0,0,1,1,2
1.1686700675990997,19,5,0,0,0,1,1,2
1.1687610369993406,19,5,0,0,0,1,1,2
1.1688361325286796,19,5,0,0,0,1,1,2
1.1689327554137188,19,5,0,0,0,1,1,2
1.169023973951427,19,5,0,0,0,1,1,2
1.16911124009313,19,5,0,0,0,1,1,2
1.1691771171675693,19,5,0,0,0,1,1,2
1.16924980585853,19,5,0,0,0,1,1,2
1.1692998558737195,19,5,0,0,0,1,1,2
1.169369319325404,19,5,0,0,0,1,1,2
1.1694341841881755,19,5,0,0,0,1,1,2
1.169539220280963,19,5,0,0,0,1,1,2
1.1696232564008775,19,5,0,0,0,1,1,2
1.169729309523054,19,5,0,0,0,1,1,2
1.169809830593665,19,5,0,0,0,1,1,2
1.1698607713066227,19,5,0,0,0,1,1,2
1.1699239645558317,19,5,0,0,0,1,1,2
1.1699938631094922,19,5,0,0,0,1,1,2
1.170065415076635,19,5,0,0,0,1,1,2
1.1701288570046442,19,5,0,0,0,1,1,2
1.1702108661949742,19,5,0,0,0,1,1,2
1.170303807124528,19,5,0,0,0,1,1,2
1.1703938834038194,19,5,0,0,0,1,1,2
1.170485537915239,19,5,0,0,0,1,1,2
1.170574857420914,19,5,0,0,0,1,1,2
1.1706700097792853,19,5,0,0,0,1,1,2
1.1707603783010463,19,5,0,0,0,1,1,2
1.1708679296391094,19,5,0,0,0,1,1,2
1.1709538953199508,19,5,0,0,0,1,1,2
1.1710317450307444,19,5,0,0,0,1,1,2
1.1711041560081121,19,5,0,0,0,1,1,2
1.171162174008687,19,5,0,0,0,1,1,2
1.171216902357513,19,5,0,0,0,1,1,2
1.1712774850781424,19,5,0,0,0,1,1,2
1.1713886182914381,19,5,0,0,0,1,1,2
1.1714936143201717,19,5,0,0,0,1,1,2
1.1715775721731392,19,5,0,0,0,1,1,2
1.1715775721731392,19,5,0,0,0,1,1,2
1.1716799348812847,19,5,0,0,0,1,1,2
