Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*TopL0,CO*TopL1,CO*BridgeL00,CO*BridgeL01,CO*BridgeL11,CO*HollowL000,CO*HollowL001,CO*HollowL011,CO*HollowL111,CO*Total
0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6970355271229667e-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6916562889529534e-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7.972523494883391e-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.826367775814502e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8015773340641536e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4765278821253298e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4.383020367876381e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5.353160735889145e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6.172947585505937e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6.990005737744543e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
8.326000738527992e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9.08745772925445e-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0199714390184252e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0895015069526449e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1631792796408365e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2128322957559658e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2966164362016313e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3753620943755971e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.447713489957573e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5663457919591642e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6233681125894668e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.824092486935844e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1299989338598347e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3329376021962827e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6170969533844296e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7444176441877202e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3.103770379011646e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3.477221253403876e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3.784650114738924e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2033034167205986e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4.394385522622228e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5494404764975763e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4.77156063644555e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0865615523892714e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5.256355819344083e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4505135353220786e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9331094295915204e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0670585944730636e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6.411507487002833e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6.749787675978747e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7.039685241921914e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7.433118633612775e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7.72209428276872e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
8.021880793311986e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
8.310705150552761e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
8.522028737671429e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
8.820128970515142e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9.06429671260148e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9.281321622730042e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9.441836326538674e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
9.761146042904963e-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00010117231001809756,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00010308237112588899,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00010581869666675442,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00010760896772998799,8,0,0,0,0,0,0,0,0,0,0,0,0,0
