Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3
40.60000000000031,24,8,0,0
40.70000000000031,24,8,0,0
40.80000000000031,24,8,0,0
40.90000000000031,24,8,0,0
41.00000000000031,24,8,0,0
41.100000000000314,24,8,0,0
41.200000000000315,24,8,0,0
41.30000000000032,24,8,0,0
41.40000000000032,24,8,0,0
41.50000000000032,24,8,0,0
41.60000000000032,24,8,0,0
41.70000000000032,24,8,0,0
41.800000000000324,24,8,0,0
41.900000000000325,24,8,0,0
42.00000000000033,24,8,0,0
42.10000000000033,24,8,0,0
42.20000000000033,24,8,0,0
42.30000000000033,24,8,0,0
42.40000000000033,24,8,0,0
42.500000000000334,24,8,0,0
42.600000000000335,24,8,0,0
42.70000000000034,24,8,0,0
42.80000000000034,24,8,0,0
42.90000000000034,24,8,0,0
43.00000000000034,24,8,0,0
43.10000000000034,24,8,0,0
43.200000000000344,24,8,0,0
43.300000000000345,24,8,0,0
43.40000000000035,24,8,0,0
43.50000000000035,24,8,0,0
43.60000000000035,24,8,0,0
43.70000000000035,24,8,0,0
43.80000000000035,24,8,0,0
43.900000000000354,24,8,0,0
44.000000000000355,24,8,0,0
44.10000000000036,24,8,0,0
44.20000000000036,24,8,0,0
44.30000000000036,24,8,0,0
44.40000000000036,24,8,0,0
44.50000000000036,24,8,0,0
44.600000000000364,24,8,0,0
44.700000000000365,24,8,0,0
44.80000000000037,24,8,0,0
44.90000000000037,24,8,0,0
45.00000000000037,24,8,0,0
45.10000000000037,24,8,0,0
45.20000000000037,24,8,0,0
45.300000000000374,24,8,0,0
45.400000000000375,24,8,0,0
45.50000000000038,24,8,0,0
45.60000000000038,24,8,0,0
45.70000000000038,24,8,0,0
45.80000000000038,24,8,0,0
45.90000000000038,24,8,0,0
46.000000000000384,24,8,0,0
46.100000000000385,24,8,0,0
46.20000000000039,24,8,0,0
46.30000000000039,24,8,0,0
46.40000000000039,24,8,0,0
46.50000000000039,24,8,0,0
46.60000000000039,24,8,0,0
46.700000000000394,24,8,0,0
46.800000000000395,24,8,0,0
46.9000000000004,24,8,0,0
47.0000000000004,24,8,0,0
47.1000000000004,24,8,0,0
47.2000000000004,24,8,0,0
47.3000000000004,24,8,0,0
47.400000000000404,24,8,0,0
47.500000000000405,24,8,0,0
47.600000000000406,24,8,0,0
47.70000000000041,24,8,0,0
47.80000000000041,24,8,0,0
47.90000000000041,24,8,0,0
48.00000000000041,24,8,0,0
48.10000000000041,24,8,0,0
48.200000000000415,24,8,0,0
48.300000000000416,24,8,0,0
48.40000000000042,24,8,0,0
48.50000000000042,24,8,0,0
48.60000000000042,24,8,0,0
48.70000000000042,24,8,0,0
48.80000000000042,24,8,0,0
48.900000000000425,24,8,0,0
49.000000000000426,24,8,0,0
49.10000000000043,24,8,0,0
49.20000000000043,24,8,0,0
49.30000000000043,24,8,0,0
49.40000000000043,24,8,0,0
49.50000000000043,24,8,0,0
49.600000000000435,24,8,0,0
49.700000000000436,24,8,0,0
49.80000000000044,24,8,0,0
49.90000000000044,24,8,0,0
50.00000000000044,24,8,0,0
50.10000000000044,24,8,0,0
50.20000000000044,24,8,0,0
50.300000000000445,24,8,0,0
50.400000000000446,24,8,0,0
50.50000000000045,24,8,0,0
50.60000000000045,24,8,0,0
50.70000000000045,24,8,0,0
50.80000000000045,24,8,0,0
50.90000000000045,24,8,0,0
51.000000000000455,24,8,0,0
51.100000000000456,24,8,0,0
51.20000000000046,24,8,0,0
51.30000000000046,24,8,0,0
51.40000000000046,24,8,0,0
51.50000000000046,24,8,0,0
51.60000000000046,24,8,0,0
51.700000000000465,24,8,0,0
51.800000000000466,24,8,0,0
51.90000000000047,24,8,0,0
52.00000000000047,24,8,0,0
52.10000000000047,24,8,0,0
52.20000000000047,24,8,0,0
52.30000000000047,24,8,0,0
52.400000000000475,24,8,0,0
52.500000000000476,24,8,0,0
52.60000000000048,24,8,0,0
52.70000000000048,24,8,0,0
52.80000000000048,24,8,0,0
52.90000000000048,24,8,0,0
53.00000000000048,24,8,0,0
53.100000000000485,24,8,0,0
53.200000000000486,24,8,0,0
53.30000000000049,24,8,0,0
53.40000000000049,24,8,0,0
53.50000000000049,24,8,0,0
53.60000000000049,24,8,0,0
53.70000000000049,24,8,0,0
53.800000000000495,24,8,0,0
53.900000000000496,24,8,0,0
54.0000000000005,24,8,0,0
54.1000000000005,24,8,0,0
54.2000000000005,24,8,0,0
54.3000000000005,24,8,0,0
54.4000000000005,24,8,0,0
54.500000000000504,24,8,0,0
54.600000000000506,24,8,0,0
54.70000000000051,24,8,0,0
54.80000000000051,24,8,0,0
54.90000000000051,24,8,0,0
55.00000000000051,24,8,0,0
55.10000000000051,24,8,0,0
55.200000000000514,24,8,0,0
55.300000000000516,24,8,0,0
55.40000000000052,24,8,0,0
55.50000000000052,24,8,0,0
55.60000000000052,24,8,0,0
55.70000000000052,24,8,0,0
55.80000000000052,24,8,0,0
55.900000000000524,24,8,0,0
56.000000000000526,24,8,0,0
56.10000000000053,24,8,0,0
56.20000000000053,24,8,0,0
56.30000000000053,24,8,0,0
56.40000000000053,24,8,0,0
56.50000000000053,24,8,0,0
56.600000000000534,24,8,0,0
56.700000000000536,24,8,0,0
56.80000000000054,24,8,0,0
56.90000000000054,24,8,0,0
57.00000000000054,24,8,0,0
57.10000000000054,24,8,0,0
57.20000000000054,24,8,0,0
57.300000000000544,24,8,0,0
57.400000000000546,24,8,0,0
57.50000000000055,24,8,0,0
57.60000000000055,24,8,0,0
57.70000000000055,24,8,0,0
57.80000000000055,24,8,0,0
57.90000000000055,24,8,0,0
58.000000000000554,24,8,0,0
58.100000000000556,24,8,0,0
58.20000000000056,24,8,0,0
58.30000000000056,24,8,0,0
58.40000000000056,24,8,0,0
58.50000000000056,24,8,0,0
58.60000000000056,24,8,0,0
58.700000000000564,24,8,0,0
58.800000000000566,24,8,0,0
58.90000000000057,24,8,0,0
59.00000000000057,24,8,0,0
59.10000000000057,24,8,0,0
59.20000000000057,24,8,0,0
59.30000000000057,24,8,0,0
59.400000000000574,24,8,0,0
59.500000000000576,24,8,0,0
59.60000000000058,24,8,0,0
59.70000000000058,24,8,0,0
59.80000000000058,24,8,0,0
59.90000000000058,24,8,0,0
