Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*TopL0,CO*TopL1,CO*BridgeL00,CO*BridgeL01,CO*BridgeL11,CO*HollowL000,CO*HollowL001,CO*HollowL011,CO*HollowL111,CO*Total
0.0,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.06474162277451921,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.15684757137058924,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.2271114840976385,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.29382961511287936,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.37858339896476445,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.4451139351914059,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.5148381016161248,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.5834835689693619,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.6479813549199703,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.7289655684589154,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.7984895109104716,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.8566119992576594,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9234222449128224,30,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9854664610539804,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.0674980894428998,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.1306994887091004,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.210030256607074,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.2727498585607293,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.3431125162036557,30,10,0,0,0,0,0,0,0,0,0,0,0,0
1.4131638461695324,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.5065554163713446,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.5854485162059413,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.6753275059246102,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.7637414297625391,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.8366049708518888,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.9051739732122144,30,10,0,0,0,0,0,0,0,0,1,0,0,1
1.9805065647925502,30,10,0,0,0,0,0,0,0,0,1,0,0,1
2.043870383880039,30,10,0,0,0,0,0,0,0,0,1,0,0,1
2.112854345519964,30,10,0,0,0,0,0,0,0,0,1,0,0,1
2.1878249796570053,30,10,0,0,0,0,0,0,0,0,1,0,0,1
2.2940610666258734,30,10,0,0,0,0,0,0,0,0,1,0,0,1
2.371003045897564,30,10,0,0,0,0,1,0,0,0,1,0,0,2
2.4545050636727783,30,10,0,0,0,0,1,0,0,0,1,0,0,2
2.539596359598014,30,10,0,0,0,0,1,0,0,0,1,0,0,2
2.623524436012636,30,10,0,0,0,0,1,0,0,0,1,0,0,2
2.6828830356158564,30,10,0,0,0,0,1,0,0,0,2,0,0,3
2.7664222029785885,30,10,0,0,0,0,1,0,0,0,2,0,0,3
2.8716673379491557,30,10,0,0,0,0,1,0,0,0,2,0,0,3
2.9600633516330537,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.065060519515652,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.1405163782302137,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.2274347787137248,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.309234986224975,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.410785135571734,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.513599520375647,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.607958959170541,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.7157637493856064,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.8057475354158194,30,10,0,0,0,0,1,0,0,0,2,0,0,3
3.910272372993822,30,10,0,0,0,0,1,0,0,0,2,0,0,3
4.004556477255963,30,10,0,0,0,0,1,1,0,0,2,0,0,4
4.10497755641904,30,10,0,0,0,0,1,1,0,0,2,0,0,4
4.205246520234328,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.291520215037215,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.400726101776271,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.501232412039729,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.585827927899021,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.686155902398672,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.785289535179338,30,10,0,0,0,0,1,2,0,0,2,0,0,5
4.887355602547409,30,10,0,0,0,0,1,3,0,0,2,0,0,6
5.011141463326119,30,10,0,0,0,0,1,3,0,0,2,0,0,6
5.105478421137601,30,10,0,0,0,0,1,3,0,0,2,0,0,6
5.199165244249659,30,10,0,0,0,0,1,3,0,0,2,0,0,6
5.3225377629022095,30,10,0,0,0,0,1,3,0,0,3,0,0,7
5.42751453817702,30,10,0,0,0,0,1,3,0,0,4,0,0,8
5.584836770094518,30,10,0,0,0,0,1,3,0,0,4,0,0,8
5.722246189184569,30,10,0,0,0,0,2,3,0,0,4,0,0,9
5.894509258108413,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.018547359872168,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.193132098014517,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.3215375770959605,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.460318341699649,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.57853618966936,30,10,0,0,0,0,2,3,0,0,4,0,0,9
6.658256857195704,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.665577427014213,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.675673002552184,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.684011087437404,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.6949757137677235,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.703145949745138,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.709818836664814,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.709932498135796,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710007157135614,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710097012639105,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710208784842868,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710297191222048,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710381182146711,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710474934234576,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710557150930044,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710912529257783,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.710991470105684,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.711095015157102,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.711196534109867,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.711284698980123,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.711396030142125,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712024098627484,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712113211311486,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712208961400412,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712299256480272,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712397310954271,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712491153746149,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712580416380061,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.71266525993983,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.7127709807214755,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712854931005048,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.712940854787695,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.713038736272369,31,9,0,0,0,0,2,3,0,0,4,0,0,9
6.713142705954802,31,9,0,0,0,0,2,3,0,0,4,0,0,9
