Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*Top,CO*Bridge,CO*Hollow,CO*Total
0.0,32,0,0,0,0,0,0,0
4.034272123191936e-06,32,0,0,0,0,0,0,0
2.4986239141643195e-05,32,0,0,0,0,0,0,0
0.011943902388908943,32,0,0,0,0,0,0,0
0.012009369537917052,32,0,0,0,0,0,0,0
0.012073989496245646,32,0,0,0,0,0,0,0
0.012151769265429631,32,0,0,0,0,0,0,0
0.012219482329847596,32,0,0,0,0,0,0,0
0.012294568487735608,32,0,0,0,0,0,0,0
0.012376949155960638,32,0,0,0,0,0,0,0
0.012457562819272888,32,0,0,0,0,0,0,0
0.012535336693219483,32,0,0,0,0,0,0,0
0.012616496641510601,32,0,0,0,0,0,0,0
0.012689996218404222,32,0,0,0,0,0,0,0
0.012752466782249235,32,0,0,0,0,0,0,0
0.012826052113774453,32,0,0,0,0,0,0,0
0.012904094875475022,32,0,0,0,0,0,0,0
0.012990149324716071,32,0,0,0,0,0,0,0
0.013078122354533525,32,0,0,0,0,0,0,0
0.01316087393150427,32,0,0,0,0,0,0,0
0.013225289939870622,32,0,0,0,0,0,0,0
0.013321636948140848,32,0,0,0,0,0,0,0
0.013389484810968926,32,0,0,0,0,0,0,0
0.013462496134004145,32,0,0,0,0,0,0,0
0.013551888980263292,32,0,0,0,0,0,0,0
0.013628671014195334,32,0,0,0,0,0,0,0
0.013720107171525293,32,0,0,0,0,0,0,0
0.013790530604873112,32,0,0,0,0,0,0,0
0.013863738959657597,32,0,0,0,0,0,0,0
0.013939107110183598,32,0,0,0,0,0,0,0
0.014015134156525841,32,0,0,0,0,0,0,0
0.014081630378586965,32,0,0,0,0,0,0,0
0.014152470601539019,32,0,0,0,0,0,0,0
0.014235389438032564,32,0,0,0,0,0,0,0
0.014316632385495688,32,0,0,0,0,0,0,0
0.014385160345316856,32,0,0,0,0,0,0,0
0.014454771913481755,32,0,0,0,0,0,0,0
0.014540265127971285,32,0,0,0,0,0,0,0
0.01460816059637629,32,0,0,0,0,0,0,0
0.014677784064949585,32,0,0,0,0,0,0,0
0.014754314225112005,32,0,0,0,0,0,0,0
0.014823862831131115,32,0,0,0,0,0,0,0
0.014893610426740133,32,0,0,0,0,0,0,0
0.014971345760843814,32,0,0,0,0,0,0,0
0.0150399238915778,32,0,0,0,0,0,0,0
0.015104136421587129,32,0,0,0,0,0,0,0
0.015181248663577087,32,0,0,0,0,0,0,0
0.015270949007755058,32,0,0,0,0,0,0,0
0.015351195244552543,32,0,0,0,0,0,0,0
0.015423994725760986,32,0,0,0,0,0,0,0
0.01549412459799138,32,0,0,0,0,0,0,0
0.015561762199601722,32,0,0,0,0,0,0,0
0.015630990562252124,32,0,0,0,0,0,0,0
0.01570739473999375,32,0,0,0,0,0,0,0
0.015796808769096626,32,0,0,0,0,0,0,0
0.015888835621754294,32,0,0,0,0,0,0,0
0.01596694200388974,32,0,0,0,0,0,0,0
0.016044770202493015,32,0,0,0,0,0,0,0
0.016122174007173855,32,0,0,0,0,0,0,0
0.01619748501476944,32,0,0,0,0,0,0,0
0.01627276733927422,32,0,0,0,0,0,0,0
0.01634648213542703,32,0,0,0,0,0,0,0
0.01643115448897139,32,0,0,0,0,0,0,0
0.016502594253861903,32,0,0,0,0,0,0,0
0.0165823285361051,32,0,0,0,0,0,0,0
0.01666241644620274,32,0,0,0,0,0,0,0
0.016744608643443466,32,0,0,0,0,0,0,0
0.016814439809057176,32,0,0,0,0,0,0,0
0.016901231348610404,32,0,0,0,0,0,0,0
0.01697146790746144,32,0,0,0,0,0,0,0
0.017042876378879645,32,0,0,0,0,0,0,0
0.017127574829054158,32,0,0,0,0,0,0,0
0.01721232997605828,32,0,0,0,0,0,0,0
0.01729221044835954,32,0,0,0,0,0,0,0
0.01736346602915848,32,0,0,0,0,0,0,0
0.01743579192182507,32,0,0,0,0,0,0,0
0.017507755004858253,32,0,0,0,0,0,0,0
0.017589940494392192,32,0,0,0,0,0,0,0
0.017653889899664994,32,0,0,0,0,0,0,0
0.017743091696762282,32,0,0,0,0,0,0,0
0.017810114501770974,32,0,0,0,0,0,0,0
0.01788134416112329,32,0,0,0,0,0,0,0
0.017955653049058183,32,0,0,0,0,0,0,0
0.018037584229877363,32,0,0,0,0,0,0,0
0.018131424699237148,32,0,0,0,0,0,0,0
0.018204862091405153,32,0,0,0,0,0,0,0
0.01827888329308288,32,0,0,0,0,0,0,0
0.018354565989042324,32,0,0,0,0,0,0,0
0.018431787354923068,32,0,0,0,0,0,0,0
0.018514687147780838,32,0,0,0,0,0,0,0
0.018514687147780838,32,0,0,0,0,0,0,0
0.018584345097869447,32,0,0,0,0,0,0,0
0.018654852928263358,32,0,0,0,0,0,0,0
0.01872969526230032,32,0,0,0,0,0,0,0
0.01881352278763502,32,0,0,0,0,0,0,0
0.018883100480686428,32,0,0,0,0,0,0,0
0.01895979617998162,32,0,0,0,0,0,0,0
0.019039745652570956,32,0,0,0,0,0,0,0
0.019120144329828358,32,0,0,0,0,0,0,0
0.01919962240835013,32,0,0,0,0,0,0,0
0.01928225576751782,32,0,0,0,0,0,0,0
0.019358782530516996,32,0,0,0,0,0,0,0
0.01942327545710146,32,0,0,0,0,0,0,0
0.019497220016812852,32,0,0,0,0,0,0,0
0.019579879662877112,32,0,0,0,0,0,0,0
0.019656349792537366,32,0,0,0,0,0,0,0
0.019732775633895524,32,0,0,0,0,0,0,0
0.019808153038072377,32,0,0,0,0,0,0,0
0.01988180964296958,32,0,0,0,0,0,0,0
0.019953588613666064,32,0,0,0,0,0,0,0
0.020047409576483984,32,0,0,0,0,0,0,0
0.020123565787813616,32,0,0,0,0,0,0,0
0.02017802459629595,32,0,0,0,0,0,0,0
0.020251563418296585,32,0,0,0,0,0,0,0
0.020315874617493852,32,0,0,0,0,0,0,0
0.020410964164146457,32,0,0,0,0,0,0,0
0.02047955875625524,32,0,0,0,0,0,0,0
0.020577209193443108,32,0,0,0,0,0,0,0
0.020653266146983137,32,0,0,0,0,0,0,0
0.020726752182460305,32,0,0,0,0,0,0,0
0.020815639067998593,32,0,0,0,0,0,0,0
0.020901957766818385,32,0,0,0,0,0,0,0
0.020981839424395108,32,0,0,0,0,0,0,0
0.021068335591914063,32,0,0,0,0,0,0,0
0.021133947571033415,32,0,0,0,0,0,0,0
0.021201358319125372,32,0,0,0,0,0,0,0
0.021285281128575397,32,0,0,0,0,0,0,0
0.02135911142473513,32,0,0,0,0,0,0,0
0.02135911142473513,32,0,0,0,0,0,0,0
0.02205569092562122,32,0,0,0,0,0,0,0
0.022760769229560336,32,0,0,0,0,0,0,0
0.023509192569929973,32,0,0,0,0,0,0,0
0.024347467823276948,32,0,0,0,0,0,0,0
0.02505899812089789,32,0,0,0,0,0,0,0
0.025788165751336054,32,0,0,0,0,0,0,0
0.02643547663455389,32,0,0,0,0,0,0,0
0.02719019333459978,32,0,0,0,0,0,0,0
0.02795755238027466,32,0,0,0,0,0,0,0
0.028760467106279764,32,0,0,0,0,0,0,0
0.029634241863626225,32,0,0,0,0,0,0,0
0.030585741213811975,32,0,0,0,0,0,0,0
0.031362983555187525,32,0,0,0,0,0,0,0
0.032119952795749834,31,1,0,0,0,0,0,0
0.032781348987761645,31,1,0,0,0,0,0,0
0.033465449256815855,31,1,0,0,0,0,0,0
0.03418131232220266,31,1,0,0,0,0,0,0
0.0348673115293312,31,1,0,0,0,0,0,0
0.03554092186634896,31,1,0,0,0,0,0,0
0.03636441010590002,31,1,0,0,0,0,0,0
0.03707016842453269,31,1,0,0,0,0,0,0
0.03786206922869831,31,1,0,0,0,0,0,0
0.03847402947192342,31,1,0,0,0,0,0,0
0.0390158342228831,31,1,0,0,0,0,0,0
0.0398207006316147,31,1,0,0,0,0,0,0
0.040615001931395694,31,1,0,0,0,0,0,0
0.04145469732619349,31,1,0,0,0,0,0,0
0.04221165410455534,31,1,0,0,0,0,0,0
0.04281970251954151,31,1,0,0,0,0,0,0
0.04356939780859524,31,1,0,0,0,0,0,0
0.04432717282246072,31,1,0,0,0,0,0,0
0.04496567089947845,31,1,0,0,0,0,0,0
0.04496567089947845,31,1,0,0,0,0,0,0
0.04971837829016437,31,1,0,0,0,0,0,0
0.05472330596511789,31,1,0,0,0,0,0,0
0.060017772874623364,31,1,0,0,0,0,0,0
0.06524040696189409,31,1,0,0,0,0,0,0
0.0702364975725035,31,1,0,0,0,0,0,0
0.07590781832345643,31,1,0,0,0,0,0,0
0.08067051743743464,31,1,0,0,0,0,0,0
0.08510005450347818,31,1,0,0,0,0,0,0
0.0903621942335811,31,1,0,0,0,0,0,0
0.09474498543045438,31,1,0,0,0,0,0,0
0.09937675260417281,31,1,0,0,0,0,0,0
0.1043865445855933,31,1,0,0,0,0,0,0
0.1093709463618641,31,1,0,0,0,0,0,0
0.11389467609620131,31,1,0,0,0,0,0,0
0.11844835852669285,31,1,0,0,0,0,0,0
0.12311957008938167,31,1,0,0,0,0,0,0
0.1282863931802768,31,1,0,0,0,0,0,0
0.13417303474666878,31,1,0,0,0,0,0,0
0.14024393120476109,31,1,0,0,0,0,0,0
0.14725531853798618,31,1,0,0,0,0,0,0
0.1610464211513671,31,1,0,0,0,0,0,0
0.1642816261506525,31,1,0,0,0,0,0,0
0.1669710901587797,31,1,0,0,0,0,0,0
0.1702101769981038,31,1,0,0,0,0,0,0
0.1728976089721741,31,1,0,0,0,0,0,0
0.17669093598882496,31,1,0,0,0,0,0,0
0.17985324353245633,31,1,0,0,0,0,0,0
0.18271603116733232,31,1,0,0,0,0,0,0
0.18532545564035655,31,1,0,0,0,0,0,0
0.18751261051412146,31,1,0,0,0,0,0,0
0.1904469411157653,31,1,0,0,0,0,0,0
0.1930166254051015,31,1,0,0,0,0,0,0
0.19493474596197613,31,1,0,0,0,0,0,0
0.19780093688730385,31,1,0,0,0,0,0,0
0.2006575067669791,31,1,0,0,0,0,0,0
0.2006575067669791,31,1,0,0,0,0,0,0
0.22410051481312918,31,1,0,0,0,0,0,0
0.24646020031172292,31,1,0,0,0,0,0,0
0.26799581595375427,31,1,0,0,0,0,0,0
0.28831907424469166,31,1,0,0,0,0,0,0
0.3087169891758521,31,1,0,0,0,0,0,0
0.33409797121618057,31,1,0,0,0,0,0,0
0.355183751821013,31,1,0,0,0,0,0,0
0.3752645826657415,31,1,0,0,0,0,0,0
0.3984703326743751,31,1,0,0,0,0,0,0
0.4330888235374617,31,1,0,0,0,0,0,0
0.4792564946966169,31,1,0,0,0,0,0,0
0.5088585066177364,30,2,0,0,0,0,0,0
0.5476679887641451,30,2,0,0,0,0,0,0
0.5855114665723752,29,3,0,0,0,0,0,0
0.6119459706620024,29,3,0,0,0,0,0,0
0.6468800745250558,29,3,0,0,0,0,0,0
0.6780645948234761,29,3,0,0,0,0,0,0
0.7096176253461198,29,3,0,0,0,0,0,0
0.7424181089975744,29,3,0,0,0,0,0,0
0.768624276197303,29,3,0,0,0,0,0,0
0.7869095101996446,29,3,0,0,0,0,0,0
0.8096331884405495,29,3,0,0,0,0,0,0
0.8331366865667337,29,3,0,0,0,0,0,0
0.8589711366659168,29,3,0,0,0,0,0,0
0.8936276406434495,29,3,0,0,0,0,0,0
0.9281113857063096,29,3,0,0,0,0,0,0
0.94500042549439,28,4,0,0,0,0,0,0
0.9607445314673742,28,4,0,0,0,0,0,0
0.9791903695329632,28,4,0,0,0,0,0,0
0.9791903695329632,28,4,0,0,0,0,0,0
1.0051975483180593,28,4,0,0,0,0,0,0
1.0201892227583385,28,4,0,0,0,0,0,0
1.0423154236428926,28,4,0,0,0,0,0,0
1.0619170339266806,28,4,0,0,0,0,0,0
1.0784653255684356,28,4,0,0,0,0,0,0
1.098667723975025,28,4,0,0,0,0,0,0
1.121191098900257,28,4,0,0,0,0,0,0
1.1380048935125227,28,4,0,0,0,0,0,0
1.1570060595059941,28,4,0,0,0,0,0,0
1.174013561598378,28,4,0,0,0,0,0,0
1.1902280739827402,28,4,0,0,0,0,0,0
1.2101449579669175,28,4,0,0,0,0,0,0
1.2362601048150514,28,4,0,0,0,0,0,0
1.2595468871550084,28,4,0,0,0,0,0,0
1.2797875947161041,28,4,0,0,0,0,0,0
1.301164974802896,28,4,0,0,0,0,0,0
1.318859811005019,28,4,0,0,0,0,0,0
1.3383108168960343,28,4,0,0,0,0,0,0
1.358015806102944,28,4,0,0,0,0,0,0
1.3795198465215195,28,4,0,0,0,0,0,0
1.3964930107998135,28,4,0,0,0,0,0,0
1.4162707271921107,28,4,0,0,0,0,0,0
1.435152857479065,28,4,0,0,0,0,0,0
1.4522411092152154,28,4,0,0,0,0,0,0
1.4684901094783829,28,4,0,0,0,0,0,0
1.4867318523529907,28,4,0,0,0,0,0,0
1.5093025179182695,28,4,0,0,0,0,0,0
1.5252798906754226,28,4,0,0,0,0,0,0
1.5445263001005396,28,4,0,0,0,0,0,0
1.5637349635594862,28,4,0,0,0,0,0,0
1.5833582369517258,28,4,0,0,0,0,0,0
1.6009883938044531,28,4,0,0,0,0,0,0
1.6009883938044531,28,4,0,0,0,0,0,0
1.6146654282493444,28,4,0,0,0,0,0,0
1.6333778588000345,28,4,0,0,0,0,0,0
1.6516716819349517,28,4,0,0,0,0,0,0
1.674861192645738,28,4,0,0,0,0,0,0
1.6980578862632234,28,4,0,0,0,0,0,0
1.7199143731339044,28,4,0,0,0,0,0,0
1.7382542827888443,28,4,0,0,0,0,0,0
1.7571188095348254,28,4,0,0,0,0,0,0
1.7749471923243316,28,4,0,0,0,0,0,0
1.7963585581350794,28,4,0,0,0,0,0,0
1.8189831427048144,28,4,0,0,0,0,0,0
1.839572703484555,28,4,0,0,0,0,0,0
1.8588149563541985,28,4,0,0,0,0,0,0
1.8790742806663299,28,4,0,0,0,0,0,0
1.9017693556285917,28,4,0,0,0,0,0,0
1.9267146165209639,28,4,0,0,0,0,0,0
1.946879692572303,28,4,0,0,0,0,0,0
1.9673646482462024,28,4,0,0,0,0,0,0
1.9894622067798764,28,4,0,0,0,0,0,0
2.0092285417059816,28,4,0,0,0,0,0,0
2.029201345562352,28,4,0,0,0,0,0,0
2.0442450873021794,27,5,0,0,0,0,0,0
2.062851819577952,27,5,0,0,0,0,0,0
2.0909273899664815,27,5,0,0,0,0,0,0
2.1126408505707994,27,5,0,0,0,0,0,0
2.12996822578482,27,5,0,0,0,0,0,0
2.153989072533318,28,4,0,0,0,0,0,0
2.1734142875190656,28,4,0,0,0,0,0,0
2.1919351488193612,28,4,0,0,0,0,0,0
2.214314708329515,28,4,0,0,0,0,0,0
2.2332124124455017,28,4,0,0,0,0,0,0
2.2332124124455017,28,4,0,0,0,0,0,0
2.326146975193931,28,4,0,0,0,0,0,0
2.415036271768663,28,4,0,0,0,0,0,0
2.4928903370530175,28,4,0,0,0,0,0,0
2.5928180062542614,28,4,0,0,0,0,0,0
2.6740235671219077,28,4,0,0,0,0,0,0
2.7576594325363804,28,4,0,0,0,0,0,0
2.9173545764310185,27,5,0,0,0,0,0,0
2.997326725516964,26,6,0,0,0,0,0,0
3.0828667720367875,26,6,0,0,0,0,0,0
3.1694362377922305,26,6,0,0,0,0,0,0
3.2455703600260204,26,6,0,0,0,0,0,0
3.3308246363799787,26,6,0,0,0,0,0,0
3.4289764622487855,26,6,0,0,0,0,0,0
3.536776766814701,26,6,0,0,0,0,0,0
3.631104637387178,26,6,0,0,0,0,0,0
3.7394307345474025,25,7,0,0,0,0,0,0
3.8752891715530047,25,7,0,0,0,0,0,0
4.009080359585196,25,7,0,0,0,0,0,0
4.134437669384001,25,7,0,0,0,0,0,0
4.24164733065097,25,7,0,0,0,0,0,0
4.348726741644377,25,7,0,0,0,0,0,0
4.47807071504889,25,7,0,0,0,0,0,0
4.5886739675711095,25,7,0,0,0,0,0,0
4.724336263557798,25,7,0,0,0,0,0,0
4.841493857352324,25,7,0,0,0,0,0,0
4.943451363757276,25,7,0,0,0,0,0,0
5.067674564479281,25,7,0,0,0,0,0,0
5.195900444649309,25,7,0,0,0,0,0,0
5.325228372403452,25,7,0,0,0,0,0,0
5.441876905889999,25,7,0,0,0,0,0,0
5.53791428833625,24,8,0,0,0,0,0,0
5.645783679099283,24,8,0,0,0,0,0,0
5.736454974019228,24,8,0,0,0,0,0,0
5.822086726996753,24,8,0,0,0,0,0,0
5.906719817952612,24,8,0,0,0,0,0,0
5.989572378930229,24,8,0,0,0,0,0,0
6.065887740779143,24,8,0,0,0,0,0,0
6.14614371881332,24,8,0,0,0,0,0,0
6.2312700495378035,24,8,0,0,0,0,0,0
6.313556237028743,24,8,0,0,0,0,0,0
6.40462578819203,24,8,0,0,0,0,0,0
6.506129612460135,23,9,0,0,0,0,0,0
6.644853417293978,23,9,0,0,0,0,0,0
6.758817364711825,23,9,0,0,0,0,0,0
6.758817364711825,23,9,0,0,0,0,0,0
7.234618100915164,23,9,0,0,0,0,0,0
7.676414414347305,23,9,0,0,0,0,0,0
8.141791071809052,23,9,0,0,0,0,0,0
8.723658237244656,23,9,0,0,0,0,0,0
9.238416641779947,22,10,0,0,0,0,0,0
9.798951010451542,22,10,0,0,0,0,0,0
10.297165513970807,23,9,0,0,0,0,0,0
10.702981103643266,23,9,0,0,0,0,0,0
11.12799279801618,23,9,0,0,0,0,0,0
11.56888509415288,23,9,0,0,0,0,0,0
11.965571574201157,23,9,0,0,0,0,0,0
12.391656079865843,23,9,0,0,0,0,0,0
12.913900473802467,22,10,0,0,0,0,0,0
13.37302674699852,22,10,0,0,0,0,0,0
13.740744324773361,23,9,0,0,0,0,0,0
14.178818670246638,23,9,0,0,0,0,0,0
14.546216035575958,23,9,0,0,0,0,0,0
15.04546748358415,23,9,0,0,0,0,0,0
15.469448334653897,23,9,0,0,0,0,0,0
15.849163736262625,23,9,0,0,0,0,0,0
16.270260561289547,23,9,0,0,0,0,0,0
16.716573120386357,23,9,0,0,0,0,0,0
17.19676112536257,23,9,0,0,0,0,0,0
17.667647183257333,23,9,0,0,0,0,0,0
18.095749181500253,23,9,0,0,0,0,0,0
19.438353980913703,24,8,0,0,0,0,1,1
20.86278612226587,22,10,0,0,0,0,1,1
21.980520904247612,23,9,0,0,0,0,1,1
22.928518721196504,23,9,0,0,0,0,1,1
23.863620467981114,23,9,0,0,0,0,1,1
24.686671900756455,23,9,0,0,0,0,1,1
26.120907231823438,24,8,0,0,0,0,1,1
27.350604035399023,24,8,0,0,0,0,1,1
28.57969389396655,23,9,0,0,0,0,1,1
29.68745970827561,23,9,0,0,0,0,1,1
30.913832593023802,23,9,0,0,0,0,1,1
33.20581097382835,24,8,0,0,0,0,1,1
34.37425209807059,24,8,0,0,0,0,1,1
35.76835087923289,24,8,0,0,0,0,1,1
36.909954103096226,24,8,0,0,0,0,1,1
37.942250247978286,24,8,0,0,0,0,1,1
39.379191432315515,24,8,0,0,0,0,1,1
40.719687487973935,24,8,0,0,0,0,1,1
42.196534786607195,24,8,0,0,0,0,1,1
43.670568927270466,24,8,0,0,0,0,1,1
44.968809282219205,24,8,0,0,0,0,1,1
46.31023357780493,24,8,0,0,0,0,1,1
47.33279894069986,24,8,0,0,0,0,1,1
48.64266015497858,24,8,0,0,0,0,1,1
49.79146048743172,24,8,0,0,0,0,1,1
51.05396173395752,23,9,0,0,0,0,1,1
52.19985492285623,23,9,0,0,0,0,1,1
53.20589571634547,23,9,0,0,0,0,1,1
54.22858409160469,23,9,0,0,0,0,1,1
55.61479151125723,24,8,0,0,0,0,1,1
56.72365173872553,24,8,0,0,0,0,1,1
56.72365173872553,24,8,0,0,0,0,1,1
60.242667570433184,24,8,0,0,0,0,1,1
63.995813531417305,24,8,0,0,0,1,1,2
66.91053953653066,24,8,0,0,0,1,1,2
69.5949191273597,23,9,0,0,0,1,1,2
71.80398287677886,23,9,0,0,0,1,1,2
73.68286729016005,23,9,0,0,0,1,1,2
75.64771402079538,23,9,0,0,0,1,1,2
77.57432764702445,22,10,0,0,0,1,1,2
80.38782190552544,23,9,0,0,0,1,1,2
82.61063523444057,24,8,0,0,0,1,1,2
85.3175881518998,24,8,0,0,0,1,1,2
88.22096209387783,24,8,0,0,0,1,1,2
90.95370392227994,22,10,0,0,0,1,1,2
93.30262758092312,24,8,0,0,0,1,1,2
95.54358163552828,23,9,0,0,0,1,1,2
98.13262720395821,23,9,0,0,0,1,1,2
101.006079542532,23,9,0,0,0,1,1,2
103.69685268254463,22,10,0,0,0,1,1,2
107.1936792227751,23,9,0,0,0,1,1,2
109.33204278737237,24,8,0,0,0,1,1,2
111.44091522390482,23,9,0,0,0,1,1,2
113.32947124536119,24,8,0,0,0,1,1,2
116.5491072493237,24,8,0,0,0,1,1,2
119.31715629908184,23,9,0,0,0,1,1,2
122.59281755000978,24,8,0,0,0,1,1,2
125.91691882416245,24,8,0,0,0,1,1,2
128.93057252405393,24,8,0,0,0,1,1,2
131.72975371902072,24,8,0,0,0,1,1,2
134.57296765963872,24,8,0,0,0,1,1,2
136.56761267148698,23,9,0,0,0,1,1,2
138.42479387455467,23,9,0,0,0,1,1,2
140.34205743782704,24,8,0,0,0,1,1,2
143.3349192088501,23,9,0,0,0,1,1,2
145.43892665249683,24,8,0,0,0,1,1,2
148.10529111034757,24,8,0,0,0,2,1,3
150.27243556032005,23,9,0,0,0,2,1,3
153.24217450993666,24,8,0,0,0,2,1,3
156.3577943230249,24,8,0,0,0,2,1,3
159.07001813874572,24,8,0,0,0,2,1,3
162.64944552215115,23,9,0,0,0,2,1,3
164.6444700798394,23,9,0,0,0,2,1,3
168.0441930738106,23,9,0,0,0,2,1,3
171.07207785678287,24,8,0,0,0,2,1,3
174.10198695109491,24,8,0,0,0,2,1,3
176.63476418335352,24,8,0,0,0,2,1,3
179.55858960830594,24,8,0,0,0,2,1,3
182.45234714526367,23,9,0,0,0,2,1,3
185.8267877189992,24,8,0,0,0,2,1,3
188.2536414632808,24,8,0,0,0,2,1,3
191.31189944596898,24,8,0,0,0,2,1,3
194.1758736680164,24,8,0,0,0,2,1,3
197.30595394023305,23,9,0,0,0,2,1,3
200.36856282533233,24,8,0,0,0,2,1,3
203.2602946594686,24,8,0,0,0,2,1,3
206.93120784553037,24,8,0,0,0,2,1,3
210.3156839041266,23,9,0,0,0,2,1,3
214.04270848811356,23,9,0,0,0,2,1,3
216.9012697709252,23,9,0,0,0,2,1,3
220.76901945780665,24,8,0,0,0,2,1,3
224.49851824787396,23,9,0,0,0,2,1,3
227.85806774968935,24,8,0,0,0,2,1,3
231.08690587236185,24,8,0,0,0,2,1,3
234.53072161167756,24,8,0,0,0,2,1,3
237.5750431472007,24,8,0,0,0,2,1,3
239.8872148537622,23,9,0,0,0,2,1,3
242.44029279291317,23,9,0,0,0,2,1,3
245.946122344207,24,8,0,0,0,2,1,3
