Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*TopL0,CO*TopL1,CO*BridgeL00,CO*BridgeL01,CO*BridgeL11,CO*HollowL000,CO*HollowL001,CO*HollowL011,CO*HollowL111,CO*Total
0.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0.3892385847346086,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0.8145125526575088,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1.1589708393098552,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1.5802941670249917,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1.9282802858325778,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2.4254150902792326,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2.8049338120676,6,2,0,0,0,0,0,0,0,0,0,0,0,0
3.168862803562501,6,2,0,0,0,0,0,0,0,0,0,0,0,0
3.5976273514564516,6,2,0,0,0,0,0,0,0,0,0,0,0,0
3.888615480252951,6,2,0,0,0,0,0,0,0,0,0,0,0,0
4.274512027973169,6,2,0,0,0,0,0,0,0,0,0,0,0,0
4.650783063847662,6,2,0,0,0,0,0,0,0,0,0,0,0,0
4.977651197969056,6,2,0,0,0,0,0,0,0,0,0,0,0,0
5.267167250634903,6,2,0,0,0,0,0,0,0,0,0,0,0,0
5.618515850165532,6,2,0,0,0,0,0,0,0,0,0,0,0,0
5.8974061294010465,6,2,0,0,0,0,0,0,0,0,0,0,0,0
6.212498785774988,6,2,0,0,0,0,0,0,0,0,0,0,0,0
6.577859959540146,6,2,0,0,0,0,0,0,0,0,0,0,0,0
6.890110267231496,6,2,0,0,0,0,0,0,0,0,0,0,0,0
7.220294550289861,6,2,0,0,0,0,0,0,0,0,0,0,0,0
7.486776416148785,6,2,0,0,0,0,0,0,0,0,0,0,0,0
7.847671420783376,6,2,0,0,0,0,0,0,0,0,0,0,0,0
8.164868751487681,6,2,0,0,0,0,0,0,0,0,0,0,0,0
8.483427602287374,6,2,0,0,0,0,0,0,0,0,0,0,0,0
8.852179466347748,6,2,0,0,0,0,0,0,0,0,0,0,0,0
9.257227341064175,6,2,0,0,0,0,0,0,0,0,0,0,0,0
9.540360246367467,6,2,0,0,0,0,0,0,0,0,0,0,0,0
9.924967410103726,6,2,0,0,0,0,0,0,0,0,0,0,0,0
10.25378690142743,6,2,0,0,0,0,0,0,0,0,0,0,0,0
10.574178938656065,6,2,0,0,0,0,0,0,0,0,0,0,0,0
10.942714018467942,6,2,0,0,0,0,0,0,0,0,0,0,0,0
11.280418127058004,6,2,0,0,0,0,0,0,0,0,0,0,0,0
11.701567625217509,6,2,0,0,0,0,0,0,0,0,0,0,0,0
12.087026623742972,6,2,0,0,0,0,0,0,0,0,0,0,0,0
12.507732163170648,6,2,0,0,0,0,0,0,0,0,0,0,0,0
12.853743103544396,6,2,0,0,0,0,0,0,0,0,0,0,0,0
13.1902055577852,6,2,0,0,0,0,0,0,0,0,0,0,0,0
13.445775140104002,6,2,0,0,0,0,0,0,0,0,0,0,0,0
13.786277982659675,6,2,0,0,0,0,0,0,0,0,0,0,0,0
14.21535909657277,6,2,0,0,0,0,0,0,0,0,0,0,0,0
14.577967071541948,6,2,0,0,0,0,0,0,0,0,0,0,0,0
14.955437515792985,6,2,0,0,0,0,0,0,0,0,0,0,0,0
15.262314401744526,6,2,0,0,0,0,0,0,0,0,0,0,0,0
15.743130603723955,6,2,0,0,0,0,0,0,0,0,0,0,0,0
16.095543502486017,6,2,0,0,0,0,0,0,0,0,0,0,0,0
16.40773414189195,6,2,0,0,0,0,0,0,0,0,0,0,0,0
16.938801070372122,6,2,0,0,0,0,0,0,0,0,0,0,0,0
17.36302513382654,6,2,0,0,0,0,0,0,0,0,0,0,0,0
17.721630697097098,6,2,0,0,0,0,0,0,0,0,0,0,0,0
18.067797455993464,6,2,0,0,0,0,0,0,0,0,0,0,0,0
18.43929671473354,6,2,0,0,0,0,0,0,0,0,0,0,0,0
18.788054781383163,6,2,0,0,0,0,0,0,0,0,0,0,0,0
19.12563155131106,6,2,0,0,0,0,0,0,0,0,0,0,0,0
19.524393426317346,6,2,0,0,0,0,0,0,0,0,0,0,0,0
19.805070222507972,6,2,0,0,0,0,0,0,0,0,0,0,0,0
20.19545361953844,6,2,0,0,0,0,0,0,0,0,0,0,0,0
20.56832716576118,6,2,0,0,0,0,0,0,0,0,0,0,0,0
20.85937208917647,6,2,0,0,0,0,0,0,0,0,0,0,0,0
21.207226125750786,6,2,0,0,0,0,0,0,0,0,0,0,0,0
21.507675612632557,6,2,0,0,0,0,0,0,0,0,0,0,0,0
