Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*Top,CO*Bridge,CO*Hollow,CO*Total
0.0,30,10,0,0,0,0,0,0
0.1018991075607604,30,10,0,0,0,0,0,0
0.17055689348027095,30,10,0,0,0,0,0,0
0.2317022478724804,30,10,0,0,0,0,0,0
0.29774900866191945,30,10,0,0,0,0,0,0
0.38014077907829796,30,10,0,0,0,0,0,0
0.39698427258784347,31,9,0,0,0,0,0,0
0.4072180640224993,31,9,0,0,0,0,0,0
0.4149228610486111,31,9,0,0,0,0,0,0
0.4231928914833898,31,9,0,0,0,0,0,0
0.43109759921955154,31,9,0,0,0,0,0,0
0.43764353923949717,31,9,0,0,0,0,0,0
0.4377400619964621,31,9,0,0,0,0,0,0
0.43782470574147675,31,9,0,0,0,0,0,0
0.4379359260554362,31,9,0,0,0,0,0,0
0.43802583142343154,31,9,0,0,0,0,0,0
0.43859445307282563,31,9,0,0,0,0,0,0
0.4387135902295679,31,9,0,0,0,0,0,0
0.43881528767253325,31,9,0,0,0,0,0,0
0.438910738250129,31,9,0,0,0,0,0,0
0.4390103238413459,31,9,0,0,0,0,0,0
0.43910350708442386,31,9,0,0,0,0,0,0
0.4392007302494156,31,9,0,0,0,0,0,0
0.43928481831545174,31,9,0,0,0,0,0,0
0.43936831584444774,31,9,0,0,0,0,0,0
0.439454074930151,31,9,0,0,0,0,0,0
0.4395465291744049,31,9,0,0,0,0,0,0
0.43961531964462097,31,9,0,0,0,0,0,0
0.4396965888525943,31,9,0,0,0,0,0,0
0.43977971936141014,31,9,0,0,0,0,0,0
0.43985305207319886,31,9,0,0,0,0,0,0
0.43993405194905594,31,9,0,0,0,0,0,0
0.4400317342065862,31,9,0,0,0,0,0,0
0.4401196119429244,31,9,0,0,0,0,0,0
0.44019349363961685,31,9,0,0,0,0,0,0
0.44026383332631047,31,9,0,0,0,0,0,0
0.440325562499488,31,9,0,0,0,0,0,0
0.4404121948448287,31,9,0,0,0,0,0,0
0.4404876653436108,31,9,0,0,0,0,0,0
0.440575189775399,31,9,0,0,0,0,0,0
0.44067785785717,31,9,0,0,0,0,0,0
0.4407470468913086,31,9,0,0,0,0,0,0
0.44080547580011936,31,9,0,0,0,0,0,0
0.4408800685862871,31,9,0,0,0,0,0,0
0.4409535660709251,31,9,0,0,0,0,0,0
0.44106448928046726,31,9,0,0,0,0,0,0
0.4411543731564387,31,9,0,0,0,0,0,0
