Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*Top,CO*Bridge,CO*Hollow,CO*Total
0.0,30,10,0,0,0,0,0,0
0.07954720169939052,30,10,0,0,0,0,0,0
0.14541594075610512,30,10,0,0,0,0,1,1
0.22782078121276902,31,9,0,0,0,0,1,1
0.23268560453823273,31,9,0,0,0,0,1,1
0.23277376620216225,31,9,0,0,0,0,1,1
0.23285333041924847,31,9,0,0,0,0,1,1
0.2329527616378244,31,9,0,0,0,0,1,1
0.23303843500005791,31,9,0,0,0,0,1,1
0.23310694568372017,31,9,0,0,0,0,1,1
0.2331962255058665,31,9,0,0,0,0,1,1
0.23328504355390148,31,9,0,0,0,0,1,1
0.2333879544930186,31,9,0,0,0,0,1,1
0.2334705496291775,31,9,0,0,0,0,1,1
0.2335837532890689,31,9,0,0,0,0,1,1
0.2336769875670821,31,9,0,0,0,0,1,1
0.2337628515363633,31,9,0,0,0,0,1,1
0.2338538636405696,31,9,0,0,0,0,1,1
0.2339499787358109,31,9,0,0,0,0,1,1
0.23405114204589467,31,9,0,0,0,0,1,1
0.2341450417320861,31,9,0,0,0,0,1,1
0.23423044460657022,31,9,0,0,0,0,1,1
0.23432617125906807,31,9,0,0,0,0,1,1
0.2344149368489896,31,9,0,0,0,0,1,1
0.2344964009519686,31,9,0,0,0,0,1,1
0.23459281600691653,31,9,0,0,0,0,1,1
0.2346941161490544,31,9,0,0,0,0,1,1
0.23478303048033783,31,9,0,0,0,0,1,1
0.23487533236779948,31,9,0,0,0,0,1,1
0.23496565897674077,31,9,0,0,0,0,1,1
0.23507038896589813,31,9,0,0,0,0,1,1
0.23518189110982507,31,9,0,0,0,0,1,1
0.2352764970239683,31,9,0,0,0,0,1,1
0.23537515372290801,31,9,0,0,0,0,1,1
0.23546875829716563,31,9,0,0,0,0,1,1
0.23558012687302676,31,9,0,0,0,0,1,1
0.23567460632763462,31,9,0,0,0,0,1,1
0.23577012645084913,31,9,0,0,0,0,1,1
0.235858194090841,31,9,0,0,0,0,1,1
0.235954381467292,31,9,0,0,0,0,1,1
0.23607190310566142,31,9,0,0,0,0,1,1
0.2361826801135367,31,9,0,0,0,0,1,1
0.23628039398191356,31,9,0,0,0,0,1,1
0.23636093580756182,31,9,0,0,0,0,1,1
0.2364632585849261,31,9,0,0,0,0,1,1
0.23654484499522116,31,9,0,0,0,0,1,1
0.23687455064528198,31,9,0,0,0,0,1,1
0.23698646256934094,31,9,0,0,0,0,1,1
0.2370901447772278,31,9,0,0,0,0,1,1
0.23718253969439138,31,9,0,0,0,0,1,1
0.23727537246646982,31,9,0,0,0,0,1,1
0.23735513069989198,31,9,0,0,0,0,1,1
0.2374507519475978,31,9,0,0,0,0,1,1
0.2375379726047864,31,9,0,0,0,0,1,1
0.23761578059093102,31,9,0,0,0,0,1,1
0.23772156539579803,31,9,0,0,0,0,1,1
0.23781270276085995,31,9,0,0,0,0,1,1
0.23791769193094217,31,9,0,0,0,0,1,1
0.23800251131013817,31,9,0,0,0,0,1,1
0.23808516207420027,31,9,0,0,0,0,1,1
0.23815037920704288,31,9,0,0,0,0,1,1
0.23823837683367796,31,9,0,0,0,0,1,1
0.2383343545099549,31,9,0,0,0,0,1,1
0.2384167212965927,31,9,0,0,0,0,1,1
0.23851868642560056,31,9,0,0,0,0,1,1
0.23862257109169518,31,9,0,0,0,0,1,1
0.23871158301696674,31,9,0,0,0,0,1,1
0.23880384803748161,31,9,0,0,0,0,1,1
0.2391997550604988,31,9,0,0,0,0,1,1
0.23928192827511413,31,9,0,0,0,0,1,1
0.23935371138788156,31,9,0,0,0,0,1,1
0.23942120296354902,31,9,0,0,0,0,1,1
0.2394831354694268,31,9,0,0,0,0,1,1
0.2395356996569864,31,9,0,0,0,0,1,1
0.23960276142154574,31,9,0,0,0,0,1,1
0.2396580737924546,31,9,0,0,0,0,1,1
0.23971068338691173,31,9,0,0,0,0,1,1
0.23976372881127314,31,9,0,0,0,0,1,1
0.23982750503665645,31,9,0,0,0,0,1,1
0.23988223729936942,31,9,0,0,0,0,1,1
0.23994661457221975,31,9,0,0,0,0,1,1
0.23994661457221975,31,9,0,0,0,0,1,1
0.24001851523796594,31,9,0,0,0,0,1,1
0.24009821186658473,31,9,0,0,0,0,1,1
0.24018332524398883,31,9,0,0,0,0,1,1
0.24027661948793233,31,9,0,0,0,0,1,1
0.24035536039333544,31,9,0,0,0,0,1,1
0.24045649767843486,31,9,0,0,0,0,1,1
0.24056033873877683,31,9,0,0,0,0,1,1
0.2406549496019724,31,9,0,0,0,0,1,1
0.24074527529708795,31,9,0,0,0,0,1,1
0.24083478349666027,31,9,0,0,0,0,1,1
0.24092520324640793,31,9,0,0,0,0,1,1
0.24101913862082747,31,9,0,0,0,0,1,1
0.24110358798387568,31,9,0,0,0,0,1,1
0.241201192692706,31,9,0,0,0,0,1,1
0.2412949599822093,31,9,0,0,0,0,1,1
0.2413763905169564,31,9,0,0,0,0,1,1
0.2414676717882272,31,9,0,0,0,0,1,1
0.24155203247862875,31,9,0,0,0,0,1,1
0.24165204456932765,31,9,0,0,0,0,1,1
0.241728744384597,31,9,0,0,0,0,1,1
0.2418078640921932,31,9,0,0,0,0,1,1
0.24191565208082183,31,9,0,0,0,0,1,1
0.24200716065671946,31,9,0,0,0,0,1,1
0.2420883136681807,31,9,0,0,0,0,1,1
0.2421917495931351,31,9,0,0,0,0,1,1
0.24226335135613672,31,9,0,0,0,0,1,1
0.24233839541619465,31,9,0,0,0,0,1,1
0.24240962952974945,31,9,0,0,0,0,1,1
0.24247223933247014,31,9,0,0,0,0,1,1
0.2425558655914457,31,9,0,0,0,0,1,1
0.2426323711175199,31,9,0,0,0,0,1,1
0.24274191202290216,31,9,0,0,0,0,1,1
0.24274191202290216,31,9,0,0,0,0,1,1
0.24335640911377565,31,9,0,0,0,0,1,1
0.2442031699185064,31,9,0,0,0,0,1,1
0.244985227197178,31,9,0,0,0,0,1,1
0.24562494368593155,31,9,0,0,0,0,1,1
0.24696346977891423,31,9,0,0,0,0,1,1
0.24777163163658916,31,9,0,0,0,0,1,1
0.2485433217276051,31,9,0,0,0,0,1,1
0.24957759557453113,31,9,0,0,0,0,1,1
0.2502463508834452,31,9,0,0,0,0,1,1
0.25094948225549085,31,9,0,0,0,0,1,1
0.2517059156324016,31,9,0,0,0,0,1,1
0.2527223530742644,31,9,0,0,0,0,1,1
0.25351590921242695,31,9,0,0,0,0,1,1
0.25445853846526767,31,9,0,0,0,0,1,1
0.25562992632413223,31,9,0,0,0,0,1,1
0.25637121331922946,31,9,0,0,0,0,1,1
0.2574954866130305,31,9,0,0,0,0,1,1
0.25823848229510465,31,9,0,0,0,0,1,1
0.25893091312309496,31,9,0,0,0,0,1,1
0.25997838090166897,31,9,0,0,0,0,1,1
0.26064452424999024,31,9,0,0,0,0,1,1
0.2615516778635888,31,9,0,0,0,0,1,1
0.26256183563129826,31,9,0,0,0,0,1,1
0.2637216320337326,31,9,0,0,0,0,1,1
0.2644813897249083,31,9,0,0,0,0,1,1
0.2654291343029085,31,9,0,0,0,0,1,1
0.26623874710227086,31,9,0,0,0,0,1,1
0.26710755735753294,31,9,0,0,0,0,1,1
0.26851458988103477,31,9,0,0,0,0,1,1
0.27026209156799186,31,9,0,0,0,0,1,1
0.27111852144909604,31,9,0,0,0,0,1,1
0.27204983441559244,31,9,0,0,0,0,1,1
0.27204983441559244,31,9,0,0,0,0,1,1
0.27775834458695603,31,9,0,0,0,0,1,1
0.2833737980711705,31,9,0,0,0,0,1,1
0.28828491550496216,31,9,0,0,0,0,1,1
0.29292893620277494,31,9,0,0,0,0,1,1
0.2970660216890696,31,9,0,0,0,0,1,1
0.3027611696886806,31,9,0,0,0,0,1,1
0.3073645122618131,31,9,0,0,0,0,1,1
0.3131182913276823,31,9,0,0,0,0,1,1
0.3179737941034635,31,9,0,0,0,0,1,1
0.3228439098178764,31,9,0,0,0,0,1,1
0.3275217916971972,31,9,0,0,0,0,1,1
0.33145556465653453,31,9,0,0,0,0,1,1
0.3370604343957485,31,9,0,0,0,0,1,1
0.3420137300884389,31,9,0,0,0,0,1,1
0.34816220114384816,31,9,0,0,0,0,1,1
0.3546540528657377,31,9,0,0,0,0,1,1
0.3600838429710371,31,9,0,0,0,0,1,1
0.36413843139699825,31,9,0,0,0,0,1,1
0.36771686657268476,31,9,0,0,0,0,1,1
0.37236705645635365,31,9,0,0,0,0,1,1
0.3775112970404769,31,9,0,0,0,0,1,1
0.38231681080476365,31,9,0,0,0,0,1,1
0.3877546140154999,31,9,0,0,0,0,1,1
0.3918893323354797,31,9,0,0,0,0,1,1
0.3966232547862219,31,9,0,0,0,0,1,1
0.40187352917961505,31,9,0,0,0,0,1,1
0.4068841408472888,31,9,0,0,0,0,1,1
0.4113939136249636,31,9,0,0,0,0,1,1
0.4162772479873787,31,9,0,0,0,0,1,1
0.4208319027137094,31,9,0,0,0,0,1,1
0.42563505894245746,31,9,0,0,0,0,1,1
0.43046645732737504,31,9,0,0,0,0,1,1
0.43531010531100356,31,9,0,0,0,0,1,1
0.4413516139948849,31,9,0,0,0,0,1,1
0.4455548611320503,31,9,0,0,0,0,1,1
0.4509482337298032,31,9,0,0,0,0,1,1
0.45649610614865815,31,9,0,0,0,0,1,1
0.46056429677500943,31,9,0,0,0,0,1,1
0.46566201041375643,31,9,0,0,0,0,1,1
0.46566201041375643,31,9,0,0,0,0,1,1
0.49099344006638435,31,9,0,0,0,0,1,1
0.5149399779506234,31,9,0,0,0,0,1,1
0.543831307415071,31,9,0,0,0,0,1,1
0.5769531169008963,31,9,0,0,0,0,1,1
0.6062680120146289,31,9,0,0,0,0,1,1
0.6341761112570161,31,9,0,0,0,0,1,1
0.6686898813608235,31,9,0,0,0,1,1,2
0.7107956149580201,31,9,0,0,0,1,1,2
0.7455449314612599,31,9,0,0,0,1,1,2
0.7837809482218896,31,9,0,0,0,1,1,2
0.8187457759310734,31,9,0,0,0,1,1,2
0.846200276515114,31,9,0,0,0,1,1,2
0.8809285750308853,31,9,0,0,0,2,1,3
0.9135298032646518,31,9,0,0,0,2,1,3
0.9457665760642642,31,9,0,0,0,2,1,3
1.0216136700067586,30,10,0,0,0,2,1,3
1.1396704704860434,30,10,0,0,0,2,1,3
1.2519241151634612,30,10,0,0,0,2,1,3
1.3348988418801642,30,10,0,0,0,2,1,3
1.430984202247307,30,10,0,0,0,2,1,3
1.5256646178336717,30,10,0,0,0,2,1,3
1.6415497165930373,30,10,0,0,0,2,1,3
1.759712873962565,30,10,0,0,0,2,1,3
1.8768748667452821,30,10,0,0,0,2,1,3
1.9922862375009895,30,10,0,0,0,2,1,3
2.1140744259790933,30,10,0,0,0,2,1,3
2.2303371510410126,30,10,0,0,0,2,1,3
2.3417634679039074,30,10,0,0,0,2,1,3
2.439735072992084,30,10,0,0,0,2,1,3
2.556321405562007,30,10,0,0,0,2,1,3
2.654858694260491,30,10,0,0,0,3,1,4
2.752105111248454,30,10,0,0,0,3,1,4
2.87325733768809,30,10,0,0,0,3,1,4
2.9659432118589213,30,10,0,0,0,4,1,5
3.1055565184200846,30,10,0,0,0,4,1,5
3.2142026964963715,30,10,0,0,0,4,1,5
3.3352155098174086,30,10,0,0,0,6,2,8
3.5257413132792954,30,10,0,0,0,7,2,9
3.736044295077217,30,10,0,0,0,7,2,9
3.9242526898687653,30,10,0,0,0,7,2,9
4.119179196934914,30,10,0,0,0,7,2,9
4.242896925554536,30,10,0,0,0,7,2,9
4.432857798341096,30,10,0,0,0,7,2,9
4.563684761140841,30,10,0,0,0,7,2,9
4.764448640086587,30,10,0,0,0,8,3,11
